time_of_day,day_of_week,weather_score,surge_multiplier,supply,demand
17.0,0.0,-0.2994351904747494,1.6235693105270896,129.23479079601424,141.88196045014308
22.0,3.0,-0.8115882366545937,2.386483655805092,166.9998958354273,84.2474301998477
20.0,4.0,0.7274328946269513,2.230148726450434,166.3351168002925,127.44149785890785
10.0,2.0,-0.7516391769580457,1.494088824502952,136.81990478284843,132.59229500788578
22.0,6.0,-0.8449021635764526,2.6203034536957226,169.13670591843902,76.01183386787137
17.0,1.0,0.16239734747586088,2.2153531062221896,171.1023955576742,108.29194049877002
18.0,0.0,-0.8607722574895034,1.7162900735585265,144.44012204332944,125.16348044629697
10.0,4.0,-0.7000745284082712,2.2058079730501943,160.35766080099296,96.04916313667519
9.0,2.0,-0.39598941466697823,2.2360730145905796,164.1385694355456,109.41204686854852
6.0,1.0,-0.4610291393963988,1.5854704700413496,158.83212636451924,133.80790033720425
1.0,4.0,-0.7957188049859889,2.3311736928174502,155.28287865416885,86.34999118706408
15.0,5.0,-0.011819528682111669,1.356633544507201,143.68980695650376,145.5823821909581
22.0,1.0,-0.2780397636583798,1.1708393718996064,121.17248465454671,134.04412749167912
22.0,1.0,-0.1485569781759739,2.3907122655319926,173.7309191039783,91.39917942841701
9.0,0.0,0.3016326715348179,2.049171593141316,157.78876650919142,116.93609772302398
19.0,4.0,-0.5076285550410222,2.6469151154329293,172.11709803590654,88.7683427201631
16.0,1.0,0.7066107910431101,1.5314775303704997,155.06478710105932,145.3879147372783
6.0,6.0,-0.8020465207202769,2.199146612670116,158.76993698536245,85.29089851122345
14.0,3.0,-0.23366229331795618,2.4735254805459164,170.79128797017816,84.06624184861273
5.0,4.0,0.3817615651812072,1.8590989286289938,167.02385777767995,117.5491554923628
21.0,2.0,0.24272688181407842,2.846675435421009,188.0361327953752,92.9931688616496
18.0,6.0,0.4189545185736796,1.7251979364134022,159.2931046218721,139.20731750725292
15.0,3.0,0.892911584911573,2.654481409230538,188.59915096183775,103.19156080247056
16.0,0.0,-0.18951607343372956,2.9642925259587427,177.51833352397375,83.19304990680389
22.0,0.0,-0.12672766069160657,2.197161034271235,172.9253288391289,103.05302523577618
20.0,3.0,0.9071497016630283,1.9132624084941738,163.50008630508913,130.07340680634033
10.0,6.0,-0.5319386744791044,1.5101936083059464,149.03594360188458,126.07277075199733
3.0,4.0,-0.8064849147498783,1.9639264949532114,152.23068528021582,105.53525410163412
22.0,1.0,0.4015282558423665,2.0789683055588757,166.0624829423737,104.10972496572637
20.0,1.0,0.6806560068197725,1.9836994819995353,161.89846039490473,136.97155432853916
14.0,0.0,-0.4886324520951022,2.912302935946526,188.44900066239757,56.37063967992471
10.0,4.0,-0.8830891535395051,1.1930434394392777,125.94032371100664,145.24503380547947
4.0,0.0,0.3525894200470181,2.0427151174201663,167.09607854643477,112.34055949279316
6.0,4.0,0.7634779639611844,1.830686661577319,173.04134943028626,141.1461721374023
22.0,4.0,0.7368258283941884,1.3343262530465971,147.7412951502105,147.74816692409823
8.0,3.0,-0.7576141461665267,2.5059125717062134,177.4812651829139,83.52544656659754
4.0,0.0,-0.2641903406058499,1.3319269622820047,144.8519389489138,119.6704173687855
23.0,5.0,0.06310312320534006,1.017435327094155,133.91326477079363,147.0972648091548
21.0,3.0,-0.8485109003376934,1.7405327221516922,131.37020531677047,103.84747939642449
22.0,0.0,-0.39809519959549466,2.561328101923019,175.10274144601962,83.38259538102457
13.0,0.0,-0.27867275647509837,1.1955818596176921,134.38697388629353,133.8029503981146
2.0,6.0,-0.5171051595003155,2.9857642703391956,200.67492669070614,52.5392896912392
22.0,4.0,-0.03550524468648231,1.9847070432031166,153.0799641998181,118.06029753295289
7.0,0.0,0.06833700776351281,2.9237750197458583,198.00558559833456,80.7842658408471
18.0,3.0,0.25063202903367854,1.8763347066640161,156.36146785750734,136.53508199815502
17.0,5.0,0.6589154907306558,2.1295383329566926,171.80603569508494,123.98657036017829
23.0,0.0,-0.38481377339952005,1.1037841342345063,130.45944498330067,136.03451932054242
0.0,1.0,0.11589568833476682,2.1306878519019596,155.7436297288248,94.59882801738658
23.0,3.0,-0.7012013067368219,1.7471715229226514,156.9334871639768,102.919364372809
0.0,0.0,0.16712711661781698,2.1068157258408045,158.6477314155013,115.68336168185046
3.0,3.0,-0.7461826426229683,1.9418225394415056,148.52171726233917,90.19913337453512
1.0,4.0,0.39860522074466953,1.2233772241466627,151.47492886504483,128.85893198666966
5.0,6.0,-0.5886254909239359,1.4671854323315736,152.42502766027894,119.30741644231672
20.0,3.0,-0.11624603858886617,1.8858120483753031,157.42496289077414,107.94971392403993
22.0,3.0,0.8123247187865683,1.5568557961060134,149.9463775766863,133.74560693608566
8.0,5.0,-0.6099708559512635,2.4423294960595494,176.3317905921423,87.44495548291877
16.0,1.0,-0.7481867043624202,1.6994577475122568,147.01569542406068,121.0341347092674
7.0,6.0,0.4655327783218399,1.512658100005679,162.97575510212988,149.30706473002
21.0,3.0,0.1813820210765691,1.6227446622737098,150.35323548743497,137.8309999203134
19.0,3.0,0.7538789801765675,2.9635373417446544,192.60828388089863,105.95441663257459
12.0,0.0,-0.6967397232418862,1.2401177217609065,146.27316090708018,126.2352474601117
7.0,3.0,0.9230195640804033,1.7834104672714846,172.4914670647712,140.06118764625344
3.0,5.0,0.2635061174361053,2.702106019930065,208.2503532939881,74.95698310874602
17.0,4.0,0.8851814633422894,1.0438049662807898,142.03695211221336,181.21141308515865
13.0,0.0,-0.6242443109416755,1.4331955163887817,130.43270168639927,134.49535396039937
8.0,2.0,0.7232423830256376,2.7809578172003055,198.91426363026332,100.72408725553775
21.0,1.0,0.27496446736208613,1.951165702642282,162.10159048310666,114.18798198257002
7.0,5.0,0.13993161328541692,2.431525378632121,198.78105586906608,106.07790590555616
1.0,1.0,0.8031109373171963,2.8367053940484,201.98234677286501,82.1850788446576
9.0,5.0,0.7840221518507826,2.6983510848791874,204.52044083709703,97.05637222007215
12.0,1.0,0.8668379267789186,2.531267694897134,181.2131532080328,104.79854733661995
4.0,1.0,0.8330168321689029,1.5309616930213714,159.89543515199156,149.02346597444054
5.0,0.0,-0.15567850517295057,2.881849595380872,196.54532620756876,61.02079762484319
1.0,4.0,0.1379792232551924,2.534628342715888,177.056943045939,78.05841740073282
23.0,0.0,0.7855417764310662,1.3709731737033362,146.15892202619284,138.20620406402844
20.0,1.0,-0.6803816584693936,2.4786763776643617,158.44874775709232,100.89680790204541
11.0,1.0,-0.9288608804645921,1.7968780225809282,141.47313438848076,99.5360209691358
20.0,1.0,-0.6561061033868578,1.4432083029374099,132.74625756709804,142.57193648574946
21.0,2.0,-0.036016750373031314,1.8556261192750272,150.46217895623477,115.51218354890543
11.0,4.0,-0.5216644513226274,2.1413699581876386,160.81436485390387,96.96498697799771
19.0,5.0,0.09910796126960442,1.0272827094075454,137.2733919508854,159.8859170936434
16.0,3.0,-0.4234973248667375,2.7396389378576167,170.71093828192352,77.42796365683421
18.0,1.0,-0.5172124410402386,2.5337191232525043,158.1977317664849,83.46683431337951
20.0,4.0,-0.4877042585175575,1.3289461077190285,129.28072997321064,141.5399057893461
6.0,5.0,-0.5817244279954386,1.466190705321353,154.4306245941036,126.08024056796825
9.0,1.0,0.9837140429440423,2.233070375752909,176.14834017329622,106.85014329500922
13.0,1.0,-0.2604198680093417,1.5679992130831237,145.97001723249198,118.58599542189204
17.0,5.0,-0.36496086562783003,2.2529732568275076,157.3297076875568,113.94597710723205
15.0,5.0,-0.9033821058624192,2.7474575752768997,179.47539310597404,83.75586926522854
18.0,0.0,-0.12191318820536257,2.4278611323711443,160.1802511653825,96.37757335796351
17.0,6.0,0.4945830012927468,1.6999396311051655,157.84999943976584,143.08626915748644
1.0,0.0,-0.5899040212105697,2.542480224001147,170.59020262187016,80.8609779281559
8.0,0.0,0.8969207586539403,1.9003265947758639,178.86525148119435,131.93324972268562
3.0,1.0,0.44772165985503176,1.8694072232488188,159.7219966657832,119.39316451791323
23.0,4.0,0.5986559690253317,1.0982024368561616,142.4630117069967,142.7030297501787
18.0,3.0,0.15443181936916495,2.451792678660868,171.42603061994802,103.41691609176245
12.0,4.0,0.6585472900772185,2.4302912554312295,184.04136666031638,94.60488097017367
16.0,5.0,-0.6350841228833137,1.55658441644029,142.85323657133804,117.37943707336295
2.0,5.0,-0.010049116815319614,2.5747953074310046,194.53842250836283,86.50427762841755
4.0,2.0,-0.9385795935537542,2.9891666845006952,176.2466861797023,54.01189946718202
15.0,1.0,0.11185236232476736,2.81762979278936,185.64118059851066,85.1156622447553
19.0,0.0,-0.31542723579548104,2.8850775367254986,180.94009822058433,75.34074584858911
16.0,3.0,0.12203482613243333,2.6049596620853945,175.66437657357065,80.73941706654429
19.0,6.0,0.7593867574955646,1.4852229644489328,162.70277236813965,137.58073893882906
9.0,0.0,-0.17870214717706512,2.7852748868476986,182.4394928980555,86.97564277960673
7.0,4.0,0.09995917195563986,2.7698457730996653,195.90184868582688,91.1946022394917
12.0,5.0,0.9378947795703465,1.7012355587967682,169.91112253522954,128.85153166611954
8.0,1.0,0.19087459574959942,2.520579505386791,176.33366691408654,104.28011553888562
5.0,1.0,0.6574811724464065,1.145115226409143,147.69056861059633,163.1044920553648
2.0,1.0,0.38447537171103385,1.3195149146121812,152.6005103334748,142.08958650449907
19.0,1.0,-0.5810289203346017,1.4653298289194108,142.6570317073677,124.40240226031167
10.0,1.0,0.824294323789108,1.9368169833159121,177.21537379787003,121.36871577884665
9.0,5.0,-0.2863475644679172,1.5119889759417635,157.10397082150448,133.3287304054921
2.0,0.0,0.7210476189446655,1.4106785615095114,148.7507002996759,141.54804819656624
23.0,2.0,-0.11498043851788209,1.0128653194994814,127.61397114091989,137.05435237842718
13.0,5.0,-0.5383692221204113,1.1675563203535526,126.59195840421,133.21264655190552
14.0,3.0,0.2767656111690082,1.7290424789502588,161.6795308938044,131.08781899018192
14.0,0.0,-0.5701268158647597,1.9959880670864787,161.17535568334392,93.11902448861338
3.0,1.0,0.4341859086968294,1.416960180454238,156.13107754255844,110.48236771591004
13.0,4.0,-0.9234556870138158,1.3037013464049063,127.4042572114065,119.17525783483221
15.0,4.0,0.2221054818199979,1.297812740983424,142.94314084077476,142.61781397913947
1.0,2.0,0.43190390099731935,2.2709947270511996,165.91455314253372,103.41440483222765
17.0,3.0,-0.5762322721744397,2.6612506975469454,176.89552943976338,85.85492800332257
14.0,4.0,-0.8760345930878035,2.8060634528176047,173.85994799139954,55.35926923966963
20.0,3.0,0.24348501836634084,2.2492974627975326,168.7376132992338,112.86775925697657
18.0,2.0,0.8619542904609272,1.823213787770453,151.0606964656775,149.97233193131544
8.0,5.0,0.8683923123885504,1.71234453978265,176.56311971489103,149.218705161369
3.0,0.0,-0.5481413439486633,1.7931756291170442,142.35829435509464,94.75002681495836
20.0,5.0,0.9432147674566342,1.777422141150859,159.0170546868014,152.82038753508036
14.0,0.0,-0.6389480135813086,2.4348192169736738,169.64412630077382,72.64135702978948
18.0,2.0,0.02379056155231285,2.6729125411364834,178.39913050885698,98.29893003293766
19.0,5.0,-0.6754652065190332,2.5306646413719376,162.91503124129702,104.14108568722509
14.0,2.0,0.5687081179513545,1.3480105918857335,143.19014712571374,152.40641139636708
4.0,5.0,0.849896799267595,1.8152400423478814,168.81338450062302,117.08955407191652
11.0,5.0,-0.34981372271047295,2.231002497679256,171.15312630381283,94.7748475173271
21.0,0.0,0.9141879889592643,1.3898950585722636,149.31023118128115,168.05833676940352
4.0,3.0,0.3270249998876218,1.0059183175949022,146.60751862235423,155.94775836138123
23.0,1.0,0.4895887572469515,1.8224639994306617,155.06323109693864,106.4616838176363
3.0,0.0,0.5665290695204439,1.5193327851449716,150.1257586887295,140.31561884415072
17.0,3.0,0.9062090647821766,2.87962019535696,194.09310539064603,93.98235383748916
14.0,5.0,0.33046833606579096,1.9584864596148026,167.47492553753457,120.83995250024881
20.0,6.0,0.3470644221500394,1.2317978135490788,148.32858895365845,146.19130636884213
6.0,1.0,-0.47753926578197703,2.7158245299008232,174.58348105079008,81.52591718314068
6.0,2.0,0.8339622817771051,1.2316992317529172,150.12143397514546,160.26565877541802
4.0,1.0,0.5352271860578479,1.5217829943191858,162.9682353905405,137.2517749238364
15.0,3.0,0.8855130969313565,1.9401961425892036,159.62500645529303,133.6710021145459
6.0,4.0,0.26943999949469766,1.4241875524035743,141.6220907303959,139.39409576314677
22.0,0.0,-0.5369810980305898,1.9796287064043079,157.35660928570022,90.58502633738026
6.0,4.0,0.2802207154449565,2.3067748788367286,173.58934118802924,112.05074688307846
1.0,0.0,0.10846782952398337,1.1776775168030638,143.48400817634445,140.8983783464875
6.0,3.0,-0.6408052493804952,1.2064177499000852,128.93869843490947,138.66600694878878
19.0,5.0,-0.38405904640834176,2.6614127171670066,175.04750428578265,90.36012543871878
4.0,1.0,0.9452230559500125,2.8088915014181453,203.5393919464542,101.87828233324889
5.0,3.0,0.9714611982565575,1.6003973031072656,160.13289291914418,153.2817398564694
3.0,2.0,0.07264961834833983,2.567680612227612,170.84931876425046,86.37103025638311
19.0,0.0,-0.24331071525469472,1.0041810738000911,112.33387245553102,160.60495183869173
16.0,2.0,0.4395032594629533,1.4082500453859823,139.29665705858318,144.10991437281515
15.0,5.0,-0.92757264521581,2.8021190471295796,172.7436957429334,82.99596839378478
8.0,0.0,0.864487768640916,2.0925139205536802,171.77184600424226,141.45714941365748
19.0,1.0,-0.12012637016451833,1.7421252488596526,148.14997340795549,134.91069394026187
4.0,3.0,-0.8411672370651382,2.3699920837015602,171.7129316954695,54.78931261340483
9.0,6.0,-0.18889117958991997,2.5451705389426262,190.62409645128545,92.05703997732621
4.0,3.0,0.5070076102192003,2.3132054282940526,172.95674206531254,98.29244091417443
10.0,6.0,-0.9585771011367881,2.342582319357032,168.61253818094767,72.27587824491934
9.0,0.0,0.768898830448824,2.5112076450718366,183.6244393856753,114.45422948862071
22.0,6.0,-0.26813652433442536,1.6630401217481774,148.89009850927536,115.13827904566172
12.0,1.0,-0.03891577216174413,1.7208259543995374,140.75606300646797,116.78392622129475
1.0,1.0,-0.35782423766265015,1.0029523287200475,125.425390485789,152.2094507253047
5.0,0.0,0.18770272374035257,2.853678401795894,201.36390271978587,75.5039079924738
3.0,4.0,-0.29780278911393143,1.3616604432313204,134.22402790830438,124.49979771498035
15.0,2.0,-0.3494596642025214,2.0858488801777337,149.36943169892604,107.37514321496366
23.0,6.0,0.061563514466707714,2.79605322519473,191.18091316039332,82.10680085972324
5.0,3.0,-0.19650647473272276,1.5387150499506972,148.49366647399873,125.32918490377645
21.0,4.0,0.7508565758527803,1.1847371016143966,129.84731080541752,159.15053591548724
22.0,5.0,-0.3201729689970978,2.9576218853265916,197.24640641687404,79.9958856846473
3.0,0.0,-0.7560064701348503,2.663937958411318,182.4020535828846,61.55506044956038
1.0,2.0,0.36882494565894386,2.271650764291441,172.7565815836829,94.95221994503561
23.0,1.0,0.5312476159868214,2.5296700686764355,186.37015871027552,91.45167307793392
22.0,0.0,0.8714364561286905,2.239213973462248,167.1231931138744,100.14560303450126
6.0,4.0,-0.24284351433477225,1.6367580209813968,155.29015338473332,135.20457228468288
3.0,4.0,-0.09991785321550495,2.1880750118019234,154.76032195905694,95.26572748354465
21.0,2.0,0.4647809673534171,2.83573111125251,183.06503470496506,76.76950830911836
16.0,2.0,-0.13524812602105274,1.2539296551981869,127.49958201568012,143.12769890076518
21.0,1.0,0.9946665272693123,1.772676091885469,152.99428760422754,131.62226569413392
2.0,2.0,-0.04231670936816467,2.9917965212058903,193.4914427790049,66.41735507629585
0.0,3.0,-0.6512037861030104,2.957210206760524,182.09011854102778,54.17360899845038
13.0,6.0,0.5796832530543803,1.1681381565409696,157.3115669396177,152.89441789628282
0.0,5.0,-0.7845233721684501,1.250291520436204,140.82508730191793,133.17222813147217
6.0,2.0,-0.30369872341433846,2.289554772674135,158.12313832861634,99.01879716886233
7.0,4.0,-0.6596972475181182,1.4241877399005118,138.81916972628443,129.97962410662876
23.0,2.0,0.5515919643443608,1.3928449673456431,140.0873874107988,131.9264719187579
22.0,1.0,0.6603883046912964,2.6418628225972958,181.76127626040613,89.08363782836061
8.0,2.0,0.516479598884531,2.6753683089680163,195.9836139672012,92.84733445256902
18.0,1.0,-0.14209512703430227,1.5367695872862537,141.67260333920183,147.91263306023612
21.0,4.0,0.5382543649721596,2.9957660549177056,192.75651002440915,93.09880329238726
9.0,0.0,0.8079023529428497,2.2930970096305874,182.72521791217565,121.17422504146316
23.0,0.0,-0.3497090809449892,1.830515807548973,151.04399087657345,105.31907734849266
20.0,1.0,-0.31425187510983354,2.6963995982150264,175.42104497373128,103.9157400081603
14.0,6.0,0.6981207780646352,1.525306586494372,160.39026003186493,134.88424319861048
7.0,4.0,0.7052328372241776,2.9150856104104674,195.4058227057851,95.06447831868863
5.0,5.0,-0.33430275005505905,2.739669417725148,188.55209335806802,80.58832503684553
8.0,6.0,0.20876636749389887,2.978727936157357,197.98753634380301,71.33581661019802
21.0,1.0,0.225156278839878,2.429195570998318,171.78007203965856,93.45435652371908
4.0,1.0,-0.9613058007949999,1.57680023352828,140.88285731440843,111.29597297813574
8.0,6.0,0.20125615047056922,2.6247146726951707,196.35358347908064,88.93959070594977
23.0,5.0,0.7806666519263425,1.5750809787433488,165.07891047620396,129.4519937048864
16.0,5.0,0.6132635600125709,1.8454365311302234,175.2589610235873,147.02633894506718
19.0,6.0,0.6179933125671222,2.3807753667141,181.1848940016872,115.6093624865793
2.0,6.0,0.8084457528618743,1.166049584502508,150.45717416193673,144.00226306155824
11.0,2.0,0.24092154713409375,2.813303466316284,172.06929263281708,67.12002380323568
18.0,3.0,0.5999407022792664,2.897576699215816,193.51035398306487,105.03529669880442
6.0,5.0,0.9236013435075667,2.8772088340085133,203.603511339061,89.99846572606307
20.0,6.0,0.6590404407336115,2.7146307278525743,195.24089406801428,95.63820673391943
23.0,6.0,0.16678322115649302,2.1097166424579576,177.98404665747157,100.30010748315037
11.0,0.0,-0.2323841735796257,1.4744322462844273,138.80754941525547,134.20232586729244
9.0,1.0,0.1425817716660711,1.1194242612460295,143.8265484438527,170.19451488684493
11.0,5.0,0.6615991190488892,1.1128987324854969,136.57226612827154,140.54653681407103
5.0,3.0,0.9224301439102025,1.9341176944530485,176.7277291955033,129.30819457161402
1.0,3.0,-0.7731621793431374,2.2030944736176714,159.5769329409885,98.09518497323998
10.0,6.0,0.322767698465533,1.0945233828378802,140.12448734703568,164.66046567284246
8.0,5.0,0.023239358699230106,2.375923211781231,189.03731653245802,109.32657196434887
17.0,0.0,-0.4570152671550516,2.4048884709035354,167.82746005994156,109.65987792480439
3.0,2.0,-0.5727166329445557,2.2996965748813567,175.96961556288232,74.01790918515168
18.0,0.0,0.6550518187276766,1.8486151081968798,152.38804843454034,142.48118349526044
3.0,5.0,-0.599720830442392,1.9841568311276876,173.1101853929983,98.65926490534865
2.0,4.0,0.8202686745133252,2.8148158837935746,184.33002567945658,78.37247649924555
22.0,2.0,0.32091130376221133,1.655950525808441,151.92466639482475,123.60872161796263
22.0,4.0,-0.6948243287269917,1.8821358562316026,147.27161116562536,111.0337553257422
7.0,6.0,0.5326911203488556,2.5225267880656244,190.57076030318566,107.86508537863004
16.0,6.0,0.031035029304987916,1.6306275696504562,157.64048839926306,125.88185189289098
5.0,5.0,0.10217585051770262,1.5080300459853349,164.88946005610592,128.2631985976891
1.0,4.0,0.6803728322673535,2.674196241471853,180.57490106297922,81.75965954288212
5.0,4.0,0.9665415812285492,1.4555897740461499,159.746573565158,153.39599544055858
20.0,6.0,-0.24296863440379868,2.225137041822068,164.48706970954143,111.40139707242308
19.0,3.0,0.41530896549763985,2.8399023631204114,189.34979060472355,83.99177824085548
23.0,3.0,-0.7955333925019523,1.3461306477515662,128.71611998956087,105.90059323060592
20.0,0.0,0.0394988452563938,2.959872499534791,193.38328764264375,77.90760910202798
20.0,4.0,0.05832793556716287,2.795527656833962,172.94879353789892,88.72658300366797
13.0,0.0,-0.8696638921507147,2.1116479591808437,162.0273076982208,82.68057225199064
0.0,5.0,-0.13466830111160655,2.461769241211769,189.48208128841776,74.84646010167042
17.0,1.0,0.4954429616659177,2.354903007366402,171.43063356113285,120.71130390186747
11.0,2.0,-0.916959222685553,1.027822252711759,124.25854171913272,123.75534399148984
19.0,3.0,-0.38353964349123504,1.967762190227555,141.772025724409,120.1413859748651
14.0,2.0,0.3390665433652442,2.9212501249105642,191.7229321736975,71.52945704566177
8.0,0.0,-0.7865121027791662,1.885350579888574,152.22896250885196,117.15847315353591
21.0,4.0,0.5306860952712691,1.6383021844009014,147.75595562548733,124.180385838957
13.0,1.0,-0.03328643537992004,2.322178653365189,170.64778999293338,72.16970677711812
12.0,0.0,0.9077321468787549,1.6383254096111735,163.79195695273242,135.24691004267868
6.0,4.0,0.33104644769499036,2.4321987599671884,179.91273935166151,111.48799629823309
1.0,3.0,0.06741961565034638,1.52236694244281,151.57703138773442,125.56041535929502
2.0,5.0,0.7908148961541877,1.5870421131891548,165.46389046412082,120.40627702261553
22.0,1.0,0.11126542845414078,1.8648354002245282,162.13685434045158,107.32446421508409
1.0,3.0,-0.41224042497461033,2.8010727424883717,174.45435255326058,64.7776642051942
22.0,3.0,0.19488734506918814,1.4176814511240434,142.4182295840547,151.84594315965086
0.0,5.0,-0.555834955207057,2.539367711285179,166.76971915925958,82.16282009237219
11.0,0.0,-0.12931823904305872,2.3824952333392844,174.8874079847823,90.59277683791123
9.0,5.0,-0.1918302122930997,1.9305772492069992,170.33297768316115,110.34979556763395
1.0,0.0,0.982660732883647,2.2650087353452912,188.15797502823304,115.63282933028168
22.0,0.0,0.07012960865889717,1.16960199597863,128.75201632129293,127.68291782243894
20.0,3.0,-0.42534966940727004,2.267588582474785,156.5501347503928,86.95784099772078
15.0,2.0,-0.545582377928594,1.0863036517226587,118.37682530231613,130.41250482651924
17.0,2.0,0.6199864945288858,1.7020416461831132,160.14360019788515,130.93271819547186
12.0,1.0,0.2797104636560024,2.597064487113374,193.33417166973737,88.88827900105072
23.0,4.0,-0.9647019734873938,2.610065447845733,163.35331055530668,64.0703545058428
20.0,0.0,-0.12313885920740897,2.2960313809619817,162.7546695331755,99.493906201662
0.0,3.0,-0.847483763803387,2.6661272090528554,170.17220681456948,51.07607963872735
6.0,4.0,0.5253470258498156,2.3182921232633555,176.17196046206206,104.51130738329186
10.0,3.0,0.8858010635741325,2.372009883978241,187.57308746577831,121.96964087415228
15.0,3.0,0.6663156163799284,2.117914037310162,169.0752445940543,116.48886511595735
6.0,6.0,-0.5405343059096122,2.419781524610705,181.08127489096933,90.22798783776236
13.0,0.0,-0.6350977656180874,1.2823914681996689,136.5062787041624,124.26062113039472
2.0,0.0,0.6305660843097007,2.4381571527682775,186.9430884914364,88.91306478983974
15.0,5.0,0.9649956989271022,1.3308579663641538,146.1790668361881,163.6881301210147
17.0,6.0,-0.908634836240442,1.5479571869607398,148.2137737368177,129.51699831589474
17.0,0.0,-0.9405889849765183,1.3884261008187713,118.4931527517453,131.05829513064583
8.0,0.0,0.5760886019821505,2.3255592743539606,185.91409151291407,104.93877368386978
1.0,3.0,0.2671522010957972,1.9519884635184828,159.79812936774456,99.86618671830658
0.0,0.0,0.9909646954435856,1.2508591657830903,151.99033835865757,136.52720534854228
11.0,4.0,0.18160778015912782,2.709340669209711,179.03178398251873,77.76425318045419
3.0,6.0,0.008182079894476058,2.1575082368667995,180.64332569475266,92.89025627534382
3.0,1.0,0.1714996819383321,1.9475548336565751,169.90000973596824,112.50229973427386
19.0,1.0,0.5719346931375213,1.2144655970272618,145.1699647978862,160.45844217514932
20.0,6.0,0.7932838970603571,1.3456215837277312,148.29009922419812,158.28220508843006
14.0,3.0,0.775506152634343,1.3176357352697596,145.1515640070512,145.27196208550427
2.0,2.0,0.2990186717092178,1.3844031902240201,144.08474071487223,134.14176195768394
5.0,2.0,-0.4486429619856278,2.4075380862086035,174.08603008818795,80.09123188298472
21.0,0.0,-0.749372747491746,1.6214983487992103,138.44028530777572,121.05544160162596
16.0,1.0,0.28475430591180095,1.7137268271296395,142.13372547662553,151.13906928580735
5.0,2.0,0.26705390646008964,2.2563171436652674,181.04584066022346,109.92220553532202
3.0,3.0,-0.6560447018362201,2.395791291257146,173.33212961661164,85.7332955633146
12.0,3.0,-0.09632170931904582,1.5011233148042114,140.5248939163628,125.62990066958528
16.0,6.0,0.31769497257597745,1.5527908893404623,152.5083114904896,150.0754598177836
14.0,5.0,0.008564251973535608,1.7176764507377693,154.2909728277839,127.74334952603014
15.0,2.0,0.30647818530024495,1.0035698644484492,123.06866655587822,153.0550420450335
5.0,0.0,0.1537751445458755,1.2671974257874954,146.82677308785722,140.0488347504708
0.0,4.0,-0.9166198469857272,1.983924313003404,150.36752959567957,82.80828864303491
3.0,1.0,0.4466223466922039,1.7543011674358695,160.2089898093019,128.53424152837388
12.0,6.0,-0.3421934163945677,1.202070081795172,147.01352576726464,142.77250701552836
17.0,4.0,0.09077843344530767,2.612919362575287,175.47489255686475,92.81226367810012
17.0,3.0,0.1942199902269761,1.1147259008314307,136.06499898562396,177.71856176802382
14.0,5.0,-0.7783303077277859,2.0287479143943115,157.0672748868823,96.65309786609676
18.0,2.0,0.4760388605165047,2.2801010658475134,176.3433618019296,110.9504824077451
11.0,2.0,0.055459854360602856,1.5120189404114641,136.66162854551212,124.05961219798664
16.0,3.0,-0.6131247730603171,2.726994527573192,167.21728001057335,79.15989805807665
1.0,6.0,-0.5550077357474943,2.8863367870303525,194.67739043251208,60.04383071091084
21.0,5.0,0.20942301641488514,1.1704692750873902,143.3181991153772,147.50039621861183
19.0,4.0,0.6592103541249283,1.0783431074063348,132.2187828620469,178.39081674459518
18.0,4.0,0.6786945399159645,1.0990211140206858,132.7926148655005,168.18637295478348
20.0,2.0,-0.05526770947837645,2.441370100566844,164.69912451210644,98.7576400388216
22.0,6.0,-0.456544104427149,1.2548554176851647,142.8880211049971,133.11496782724578
12.0,1.0,-0.1778938501300611,1.390799645739877,139.1935902938571,124.38153441913857
9.0,2.0,0.13033072737195006,1.5624990512038262,145.4315203863006,136.4366917543485
12.0,1.0,0.530978464137583,2.4836573203151087,182.51207023432934,101.07508729823729
0.0,6.0,-0.9406462301179488,2.7451779812565116,185.73055496697475,48.11451358203311
22.0,2.0,0.10147292615995918,1.5078399503523345,148.21506430696147,123.89049393591692
4.0,2.0,0.3296070580408639,1.2018431569785164,149.45388473718563,135.09937226119314
22.0,6.0,-0.8729611132078383,2.0804254524302284,164.70409616274213,88.98583482059126
6.0,0.0,0.9420038480134107,1.669255780689165,164.86165587384008,141.75915351743072
12.0,2.0,0.9172297760798085,2.061856251468122,169.63687919046004,118.87022162373584
1.0,4.0,0.7622342804274611,2.5901889557663376,194.4283787224221,93.00093691790494
0.0,1.0,0.8681130630703953,2.507786231797449,195.33059821699862,99.82982665703051
2.0,6.0,-0.6913766979734606,2.0341162680071028,163.8567061519068,92.66866853506306
2.0,3.0,0.8295390029010601,2.834168241486309,202.2402029610208,82.40260529912459
12.0,1.0,-0.3587109920226532,1.266886302651234,138.69389004283985,130.83737002593222
3.0,5.0,-0.2639102049210622,2.2984060459764826,167.85923556913932,87.73686990371877
6.0,6.0,-0.8859794403412835,2.1263246756431524,161.45259295863227,104.26295295194961
5.0,3.0,0.8235637019040589,1.7039242207249405,160.47671552166614,140.0331073977379
6.0,5.0,0.33562042555567073,1.909341135117314,169.00504615735906,136.6968502692638
20.0,1.0,0.8514607844032234,2.589708777859614,193.3863568697204,91.85119195809432
17.0,2.0,0.9934182731488788,1.4204562648905776,145.65978273246034,163.67831342596241
22.0,6.0,0.4553148172300452,2.191478367824287,179.78344458910317,100.09075071182903
20.0,5.0,0.2153108882183854,1.39839524925788,149.95883982187226,133.37948049848083
